t,event,bytes_total,bytes_periph,bytes_fovea,cmd_received,gaze_uv,quality_mode,crop_x,crop_y,crop_w,crop_h,delta_ms
1779385960.6217,gaze_received,0,0,0,,"0.347,0.276",gaze,,,,,
1779385960.6487,frame_sent,10683,7062,3605,,"0.347,0.276",gaze,122,247,200,200,23.3
1779385960.6554,gaze_received,0,0,0,,"0.360,0.257",gaze,,,,,
1779385960.6894,gaze_received,0,0,0,,"0.372,0.239",gaze,,,,,
1779385960.6980,frame_sent,10413,7072,3325,,"0.372,0.239",gaze,138,265,200,200,6.1
1779385960.7234,gaze_received,0,0,0,,"0.385,0.222",gaze,,,,,
1779385960.7498,frame_sent,10321,7067,3238,,"0.385,0.222",gaze,146,273,200,200,23.1
1779385960.7575,gaze_received,0,0,0,,"0.398,0.206",gaze,,,,,
1779385960.7917,gaze_received,0,0,0,,"0.412,0.190",gaze,,,,,
1779385960.7994,frame_sent,10037,7064,2957,,"0.412,0.190",gaze,163,288,200,192,6.1
1779385960.8256,gaze_received,0,0,0,,"0.425,0.176",gaze,,,,,
1779385960.8524,frame_sent,9911,7063,2832,,"0.425,0.176",gaze,172,295,200,185,23.5
1779385960.8594,gaze_received,0,0,0,,"0.438,0.163",gaze,,,,,
1779385960.8933,gaze_received,0,0,0,,"0.452,0.151",gaze,,,,,
1779385960.9038,frame_sent,9626,7059,2551,,"0.452,0.151",gaze,189,307,200,173,7.1
1779385960.9272,gaze_received,0,0,0,,"0.465,0.141",gaze,,,,,
1779385960.9567,frame_sent,9616,7046,2554,,"0.465,0.141",gaze,197,312,200,168,24.7
1779385960.9608,gaze_received,0,0,0,,"0.479,0.131",gaze,,,,,
1779385960.9949,gaze_received,0,0,0,,"0.492,0.123",gaze,,,,,
1779385961.0047,frame_sent,9473,7055,2402,,"0.492,0.123",gaze,215,320,200,160,8.3
1779385961.0287,gaze_received,0,0,0,,"0.507,0.116",gaze,,,,,
1779385961.0575,frame_sent,9424,7084,2324,,"0.507,0.116",gaze,224,324,200,156,25.5
1779385961.0625,gaze_received,0,0,0,,"0.520,0.110",gaze,,,,,
1779385961.0961,gaze_received,0,0,0,,"0.534,0.105",gaze,,,,,
1779385961.1079,frame_sent,9186,7087,2083,,"0.534,0.105",gaze,241,329,200,151,9.9
1779385961.1301,gaze_received,0,0,0,,"0.547,0.102",gaze,,,,,
1779385961.1573,frame_sent,9102,7086,2000,,"0.547,0.102",gaze,249,330,200,150,26.4
1779385961.1643,gaze_received,0,0,0,,"0.561,0.100",gaze,,,,,
1779385961.1984,gaze_received,0,0,0,,"0.574,0.099",gaze,,,,,
1779385961.2104,frame_sent,8909,7098,1795,,"0.574,0.099",gaze,267,332,200,148,10.4
1779385961.2322,gaze_received,0,0,0,,"0.587,0.100",gaze,,,,,
1779385961.2612,frame_sent,8870,7093,1761,,"0.587,0.100",gaze,275,331,200,149,27.8
1779385961.2658,gaze_received,0,0,0,,"0.600,0.102",gaze,,,,,
1779385961.3004,gaze_received,0,0,0,,"0.614,0.106",gaze,,,,,
1779385961.3148,frame_sent,8866,7103,1747,,"0.614,0.106",gaze,292,329,200,151,11.0
